transaction_id,customer_id,sender_account,receiver_account,amount,transaction_type,channel,timestamp,description,destination_country,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
2237,CUST00045,ACC000045,ACC631938,734.47,deposit,card,2026-08-26T11:51:58.798909+00:00,Cash deposit via card,ZW,6659.426111111111,49750.23,36,0.11029028443975862,0.014763147828663304,11,35231.94,0.020846708980544356,0.0,1,1009.53,0,0
2238,CUST00045,ACC000045,ACC602165,450.35,withdraw,mobile,2026-08-27T08:27:16.798972+00:00,Funds transfer out via mobile,ZW,6499.292162162162,49750.23,37,0.06929216117131426,0.009052219457075877,11,35026.33,0.012857470365864765,1.0,1,658.27,1,0
2239,CUST00045,ACC000045,ACC739369,45943.08,withdraw,mobile,2026-08-13T08:49:40.799047+00:00,Funds transfer out via mobile,ZW,6340.109473684211,49750.23,38,7.246417461826992,0.9234747256444844,28,218002.22,0.21074592726624528,0.0,1,1150.23,1,0
2240,CUST00045,ACC000045,ACC859670,901.98,transfer,mobile,2026-08-12T12:24:15.799121+00:00,Payment via mobile,ZW,7355.570256410256,49750.23,39,0.12262543467842478,0.01813016743842189,29,263945.3,0.0034172989630806084,0.0,0,0,1,0
2241,CUST00045,ACC000045,ACC461444,1100.17,transfer,online,2026-08-24T16:19:04.799198+00:00,Wire transfer via online,ZW,7194.230500000001,49750.23,40,0.15292392980736438,0.022113867614280375,14,37029.72,0.02971045959839826,1.0,1,612.96,0,0
2242,CUST00045,ACC000045,ACC431189,826.26,withdraw,mobile,2026-08-11T15:58:50.799265+00:00,Cash withdrawal via mobile,ZW,7045.594878048781,49750.23,41,0.11727327703361023,0.016608164424566477,33,267768.79,0.0030857218274019165,0.0,1,786.31,1,0
2243,CUST00045,ACC000045,ACC442722,844.69,transfer,mobile,2026-08-26T09:04:04.799345+00:00,Wire transfer via mobile,ZW,6897.515476190477,49750.23,42,0.12246293653356548,0.01697861497323731,13,36416.76,0.02319508929405032,1.0,2,1744.0,0,0
2244,CUST00045,ACC000045,ACC442722,871.51,transfer,mobile,2026-08-22T15:55:27.799415+00:00,Transfer via mobile,ZW,6756.752093023257,49750.23,43,0.1289835690286588,0.017517707958335064,19,84236.58,0.01034598033300972,0.0,2,44128.770000000004,1,0
2245,CUST00045,ACC000045,ACC453894,1096.01,transfer,card,2026-08-17T08:23:25.799488+00:00,Transfer via card,ZW,6622.9965909090915,49750.23,44,0.16548551474485335,0.022030249910402422,25,173316.38,0.006323753127084699,1.0,0,0,3,0
2246,CUST00045,ACC000045,ACC594616,48269.69,transfer,online,2026-08-30T16:29:14.799563+00:00,Wire transfer via online,ZW,6500.174666666667,49750.23,45,7.425906606407089,0.9702405395914753,7,31852.34,1.5154205311132558,0.0,1,1104.16,0,0
2247,CUST00045,ACC000045,ACC594861,49171.54,deposit,online,2026-08-20T11:45:27.799628+00:00,Cash deposit via online,ZW,7408.207608695652,49750.23,46,6.637440876020149,0.9883680939766509,24,183902.37,0.26737850088609516,1.0,1,334.59,1,0
2248,CUST00045,ACC000045,ACC832102,16402.29,withdraw,branch,2026-08-25T10:34:30.799709+00:00,Cash withdrawal via branch,ZW,8296.78914893617,49750.23,47,1.9769442980364438,0.3296927471491087,17,87244.27,0.18800420933088213,1.0,1,940.08,0,0
2249,CUST00045,ACC000045,ACC576786,1015.37,withdraw,atm,2026-08-15T13:22:21.799783+00:00,Debit via atm,ZW,8465.65375,49750.23,48,0.11993993966502588,0.020409352881383663,34,334607.89,0.003034507046441732,1.0,3,44749.41,1,0
2250,CUST00045,ACC000045,ACC319995,1147.24,transfer,card,2026-08-26T10:08:27.799868+00:00,Payment via card,ZW,8313.607142857143,49750.23,49,0.13799545495551613,0.023059993893495567,16,101933.43000000001,0.011254796390153848,0.0,3,2588.69,2,0
2251,CUST00046,ACC000046,ACC815970,9292.89,deposit,branch,2026-09-02T10:47:41.799964+00:00,Credit received via branch,ZW,478.04185393725277,956.0837078745055,0,19.439490336383336,9.719745168191668,0,0,1.0,1.0,0,0,0,0
2252,CUST00046,ACC000046,ACC783414,9969.94,deposit,online,2026-08-24T11:36:07.799992+00:00,Cash deposit via online,ZW,9292.89,9292.89,1,1.0728567754487572,1.0728567754487572,1,9292.89,1.0728567754487572,1.0,0,0,1,0
2253,CUST00046,ACC000046,ACC685264,9759.51,deposit,card,2026-08-22T11:07:27.800019+00:00,Credit received via card,ZW,9631.415,9969.94,2,1.0132997072600443,0.9788935540233943,2,19262.83,0.5066498536300221,1.0,0,0,1,0
2254,CUST00046,ACC000046,ACC557068,8917.39,deposit,online,2026-08-28T08:16:23.800048+00:00,Credit received via online,ZW,9674.113333333333,9969.94,3,0.9217785333642979,0.8944276495144403,1,9292.89,0.9595927639302736,1.0,0,0,0,0
2255,CUST00046,ACC000046,ACC864273,9682.38,deposit,online,2026-08-13T16:18:18.800076+00:00,Funds transfer in via online,ZW,9484.932499999999,9969.94,4,1.020816964169223,0.9711572988403139,4,37939.729999999996,0.25520424104230577,1.0,0,0,1,0
2256,CUST00046,ACC000046,ACC224796,8754.76,deposit,branch,2026-08-16T14:53:44.800105+00:00,Funds transfer in via branch,ZW,9524.422,9969.94,5,0.9191906868469288,0.8781156155403141,4,37939.729999999996,0.23075440969137107,0.0,0,0,0,0
2257,CUST00046,ACC000046,ACC977089,8647.97,deposit,online,2026-08-15T17:45:26.800136+00:00,Funds transfer in via online,ZW,9396.144999999999,9969.94,6,0.9203742598693401,0.8674044176795446,5,46694.49,0.18520322205039608,1.0,0,0,1,0
2258,CUST00046,ACC000046,ACC978133,9688.98,deposit,online,2026-08-12T10:08:42.800168+00:00,Funds transfer in via online,ZW,9289.262857142856,9969.94,7,1.0430300174517924,0.9718192887820788,7,65024.84,0.1490042882073989,1.0,0,0,1,0
2259,CUST00046,ACC000046,ACC524245,9931.02,deposit,mobile,2026-08-23T12:47:03.800202+00:00,Funds transfer in via mobile,ZW,9339.227499999999,9969.94,8,1.0633663223216268,0.9960962653737134,3,28180.22,0.35241101737317876,0.0,0,0,0,0
2260,CUST00046,ACC000046,ACC819137,9871.04,deposit,mobile,2026-08-10T09:05:07.800234+00:00,Cash deposit via mobile,ZW,9404.982222222221,9969.94,9,1.0495543496803823,0.9900801810241586,9,84644.84,0.11661714996448692,1.0,0,0,1,0
2261,CUST00046,ACC000046,ACC716102,8560.52,deposit,atm,2026-08-17T16:11:25.800270+00:00,Cash deposit via atm,ZW,9451.588,9969.94,10,0.9057229324849962,0.8586330509511592,5,47870.75,0.17882569209799304,1.0,0,0,0,0
2262,CUST00046,ACC000046,ACC977416,9260.74,deposit,card,2026-08-09T16:57:51.800315+00:00,Cash deposit via card,ZW,9370.581818181818,9969.94,11,0.9882780151421664,0.9288661717121667,11,103076.4,0.08984345592201513,1.0,0,0,1,0
2263,CUST00046,ACC000046,ACC171951,9051.6,deposit,card,2026-08-29T17:57:14.800379+00:00,Cash deposit via card,ZW,9361.428333333333,9969.94,12,0.9669037328171254,0.9078891146787242,1,9292.89,0.974034988039243,0.0,0,0,0,0
2264,CUST00046,ACC000046,ACC297517,9166.93,deposit,online,2026-08-16T14:28:20.800415+00:00,Credit received via online,US,9337.595384615384,9969.94,13,0.9817227693441748,0.919456887403535,9,82885.6,0.11059737759031725,0.0,1,8754.76,1,0
2265,CUST00046,ACC000046,ACC507953,9810.2,deposit,card,2026-08-20T14:09:28.800459+00:00,Funds transfer in via card,ZW,9325.405,9969.94,14,1.0519864820884455,0.9839778373791618,6,56922.35,0.17234355222509262,1.0,0,0,0,0
2266,CUST00046,ACC000046,ACC315069,9488.29,deposit,online,2026-08-09T09:56:22.800499+00:00,Credit received via online,CH,9357.724666666667,9969.94,15,1.013952679522451,0.9516897794771082,15,140365.87,0.06759684530149673,1.0,1,9260.74,1,0
2267,CUST00046,ACC000046,ACC619928,9621.75,deposit,branch,2026-08-26T15:27:43.800545+00:00,Cash deposit via branch,ZW,9365.885,9969.94,16,1.02731882785236,0.9650760185116459,3,27261.879999999997,0.35293787515754604,0.0,0,0,0,0
2268,CUST00046,ACC000046,ACC210239,9457.94,deposit,card,2026-08-08T17:38:48.800592+00:00,Funds transfer in via card,ZW,9380.935882352942,9969.94,17,1.0082085752011072,0.9486456287600528,17,159475.91,0.05930638677653572,1.0,0,0,1,0
2269,CUST00046,ACC000046,ACC968985,9621.5,deposit,card,2026-08-28T16:43:31.800648+00:00,Funds transfer in via card,ZW,9385.21388888889,9969.94,18,1.025176422605653,0.9650509431350639,3,27261.879999999997,0.35292870484353983,1.0,1,8917.39,0,0
2270,CUST00046,ACC000046,ACC846338,9952.76,deposit,card,2026-08-17T12:49:15.800689+00:00,Credit received via card,ZW,9397.65,9969.94,19,1.0590690225747927,0.9982768201212846,12,112458.01000000001,0.08850201066157937,0.0,1,8560.52,1,0
2271,CUST00046,ACC000046,ACC411625,9422.6,deposit,card,2026-08-27T15:37:18.800737+00:00,Funds transfer in via card,ZW,9425.4055,9969.94,20,0.9997023470236903,0.9451009735264204,4,36883.38,0.255470078935282,1.0,0,0,0,0
2272,CUST00046,ACC000046,ACC709778,8964.25,deposit,branch,2026-08-13T12:55:51.800778+00:00,Cash deposit via branch,ZW,9425.271904761905,9969.94,21,0.9510866201611665,0.8991277781009714,16,150163.72,0.05969650991597704,1.0,1,9682.38,1,0
2273,CUST00046,ACC000046,ACC335113,8848.16,deposit,mobile,2026-08-10T13:18:41.800827+00:00,Cash deposit via mobile,ZW,9404.316363636362,9969.94,22,0.940861585028461,0.8874837762313513,20,187948.73,0.0470775194916188,1.0,1,9871.04,1,0
2274,CUST00046,ACC000046,ACC695267,9416.22,deposit,card,2026-08-14T16:13:58.800885+00:00,Funds transfer in via card,ZW,9380.135652173913,9969.94,23,1.003846889764086,0.9444610499160475,16,150163.72,0.0627063581003454,1.0,0,0,0,0
2275,CUST00046,ACC000046,ACC936101,9881.98,deposit,mobile,2026-08-20T16:48:14.800938+00:00,Funds transfer in via mobile,ZW,9381.639166666666,9969.94,24,1.0533319204080098,0.9911774795033871,10,95398.4,0.10358643331544344,1.0,1,9810.2,0,0
2276,CUST00046,ACC000046,ACC202615,9931.91,deposit,mobile,2026-08-25T08:31:53.800987+00:00,Funds transfer in via mobile,ZW,9401.6528,9969.94,25,1.0564004235510591,0.9961855337143453,7,65897.67,0.15071716496197818,1.0,0,0,0,0
2277,CUST00046,ACC000046,ACC328497,8538.29,deposit,mobile,2026-08-06T11:20:42.801033+00:00,Cash deposit via mobile,ZW,9422.047307692308,9969.94,26,0.9062032614747334,0.8564033484654873,26,244973.23,0.034853971595182054,0.0,0,0,1,0
2278,CUST00046,ACC000046,ACC733355,8520.47,deposit,mobile,2026-08-12T16:20:18.801091+00:00,Credit received via mobile,ZW,9389.315555555555,9969.94,27,0.9074644418525832,0.8546159756227218,21,198047.06,0.043022451330507,1.0,1,9688.98,0,0
2279,CUST00046,ACC000046,ACC171951,9646.7,deposit,card,2026-08-11T10:14:05.801147+00:00,Funds transfer in via card,ZW,9358.285357142857,9969.94,28,1.0308191759334424,0.9675785410945302,23,215415.69,0.044781789107376534,0.0,0,0,1,0
2280,CUST00046,ACC000046,ACC156235,8926.83,deposit,mobile,2026-08-12T13:51:07.801207+00:00,Cash deposit via mobile,ZW,9368.230689655173,9969.94,29,0.9528832386522476,0.8953744957341769,22,206567.53,0.04321506869932559,0.0,2,18209.449999999997,1,0
2281,CUST00046,ACC000046,ACC474273,9417.95,deposit,card,2026-09-01T12:27:50.801265+00:00,Funds transfer in via card,ZW,9353.517333333333,9969.94,30,1.0068886029041768,0.9446345715219951,1,9292.89,1.013457600380506,1.0,0,0,0,0
2282,CUST00046,ACC000046,ACC424186,9116.2,deposit,online,2026-08-05T10:02:02.801309+00:00,Funds transfer in via online,ZW,9355.595806451614,9969.94,31,0.9744114846981177,0.9143685919875145,31,290023.47000000003,0.031432628538648956,1.0,0,0,1,0
2283,CUST00046,ACC000046,ACC765706,9345.01,deposit,card,2026-08-31T10:06:35.801374+00:00,Credit received via card,ZW,9348.1146875,9969.94,32,0.9996678808932297,0.9373185796504292,2,18710.84,0.49944363801945824,0.0,0,0,0,0
2284,CUST00046,ACC000046,ACC783414,8654.95,deposit,branch,2026-09-03T15:47:25.801421+00:00,Credit received via branch,ZW,9348.020606060605,9969.94,33,0.9258591058719676,0.8681045221937144,0,0,8654.95,0.0,0,0,0,0
2285,CUST00046,ACC000046,ACC439572,9028.7,deposit,mobile,2026-08-25T14:35:44.801469+00:00,Funds transfer in via mobile,NG,9327.636176470589,9969.94,34,0.967951561272869,0.9055922101838125,10,93277.55,0.09679392308224219,1.0,1,9931.91,1,0
2286,CUST00046,ACC000046,ACC804815,9249.08,deposit,card,2026-08-12T13:27:00.801525+00:00,Cash deposit via card,ZW,9319.095142857142,9969.94,35,0.9924869161883375,0.9276966561483819,27,251940.97,0.03671129788854905,0.0,3,27136.28,1,0
2287,CUST00046,ACC000046,ACC644786,9400.31,deposit,mobile,2026-08-21T11:36:46.801591+00:00,Credit received via mobile,ZW,9317.150277777779,9969.94,36,1.0089254460583903,0.9428652529503687,16,151658.9,0.061983240020862605,0.0,0,0,0,0
2288,CUST00046,ACC000046,ACC691641,9892.77,deposit,branch,2026-08-11T10:27:56.801656+00:00,Funds transfer in via branch,ZW,9319.397837837838,9969.94,37,1.0615245933416648,0.9922597327566666,31,289085.22,0.03422094702731603,0.0,1,9646.7,1,0
2289,CUST00046,ACC000046,ACC335113,9464.33,deposit,online,2026-08-10T17:02:27.801728+00:00,Credit received via online,ZW,9334.486578947368,9969.94,38,1.0139100763555091,0.9492865553854887,33,308849.03,0.03064387153814276,0.0,2,18719.2,1,0
2290,CUST00046,ACC000046,ACC598727,8879.02,deposit,mobile,2026-08-28T17:54:13.801798+00:00,Cash deposit via mobile,ZW,9337.815897435898,9969.94,39,0.9508668940922385,0.8905790807166342,7,64301.29,0.1380846325167038,1.0,2,18538.89,0,0
2291,CUST00046,ACC000046,ACC996708,9631.61,deposit,card,2026-08-17T11:43:15.801854+00:00,Credit received via card,ZW,9326.346000000001,9969.94,40,1.0327313612426559,0.9660649913640403,22,206373.2,0.046670837104817876,0.0,2,18513.28,1,0
2292,CUST00046,ACC000046,ACC267368,8503.66,deposit,online,2026-08-09T17:09:07.801919+00:00,Funds transfer in via online,ZW,9333.791463414635,9969.94,41,0.9110617087741381,0.8529299073013478,39,365030.96,0.02329572264226574,0.0,2,18749.03,1,0
2293,CUST00046,ACC000046,ACC917264,9477.9,deposit,mobile,2026-08-30T10:32:14.801995+00:00,Credit received via mobile,ZW,9314.026428571427,9969.94,42,1.0175942781229264,0.9506476468263599,5,45762.4,0.20711107809030993,1.0,0,0,0,0
2294,CUST00046,ACC000046,ACC258047,9835.11,deposit,online,2026-08-17T15:50:10.802052+00:00,Credit received via online,ZW,9317.837441860465,9969.94,43,1.055514228635894,0.9864763479017928,22,207561.02000000002,0.04738418610584974,0.0,3,28144.89,1,0
2295,CUST00046,ACC000046,ACC627716,9851.4,deposit,card,2026-08-21T17:35:03.802119+00:00,Cash deposit via card,ZW,9329.593636363636,9969.94,44,1.055930234903537,0.9881102594398762,17,159723.95,0.06167766324336456,1.0,1,9400.31,0,0
2296,CUST00046,ACC000046,ACC171951,9538.22,deposit,atm,2026-08-07T17:26:52.802185+00:00,Credit received via atm,ZW,9341.189333333334,9969.94,45,1.0210926745659223,0.9566978336880663,43,402699.03,0.023685728768703514,1.0,0,0,1,0
2297,CUST00046,ACC000046,ACC674048,9179.12,deposit,mobile,2026-08-29T13:29:13.802268+00:00,Funds transfer in via mobile,ZW,9345.472608695653,9969.94,46,0.9821996579883112,0.9206795627656736,8,73740.82,0.12447813843133287,0.0,1,9051.6,1,0
2298,CUST00046,ACC000046,ACC335113,8976.8,deposit,online,2026-08-12T17:17:26.802328+00:00,Credit received via online,ZW,9341.933191489361,9969.94,47,0.9609146004360207,0.900386562005388,35,327444.52,0.027414720515096722,1.0,4,36385.36,1,0
2299,CUST00046,ACC000046,ACC253750,9283.16,deposit,online,2026-08-17T12:09:25.802406+00:00,Credit received via online,ZW,9334.32625,9969.94,48,0.9945184849308218,0.931114931484041,27,254348.34,0.036497820272780236,0.0,4,37980.0,0,0
2300,CUST00046,ACC000046,ACC641008,8501.96,deposit,mobile,2026-08-26T09:28:01.802481+00:00,Cash deposit via mobile,ZW,9333.282040816326,9969.94,49,0.910929291841735,0.85275939474059,13,119910.38,0.07090261910603568,1.0,1,9621.75,0,0
2301,CUST00047,ACC000047,ACC772413,225.19,withdraw,online,2026-08-22T16:32:00.802572+00:00,Funds transfer out via online,ZW,477.325279722195,954.65055944439,0,0.47177471960224143,0.23588735980112072,0,0,1.0,1.0,0,0,0,0
2302,CUST00047,ACC000047,ACC587623,11495.54,withdraw,online,2026-08-08T13:40:04.802605+00:00,Debit via online,ZW,225.19,225.19,1,51.04818153559217,51.04818153559217,1,225.19,51.04818153559217,1.0,0,0,1,0
2303,CUST00047,ACC000047,ACC189758,585.2,deposit,online,2026-08-13T12:05:53.802635+00:00,Credit received via online,ZW,5860.365000000001,11495.54,2,0.09985726145043866,0.050906699467793595,1,225.19,2.598694435809761,1.0,0,0,0,0
2304,CUST00047,ACC000047,ACC639425,46893.29,transfer,mobile,2026-09-03T16:28:00.802668+00:00,Wire transfer via mobile,ZW,4101.9766666666665,11495.54,3,11.431876339293334,4.079259434528521,0,0,46893.29,1.0,0,0,0,0
2305,CUST00047,ACC000047,ACC587623,531.91,deposit,card,2026-08-23T10:02:30.802700+00:00,Cash deposit via card,ZW,14799.805,46893.29,4,0.035940338403107334,0.011342987450869835,2,47118.48,0.011288776717754901,1.0,0,0,1,0
2306,CUST00047,ACC000047,ACC259033,662.01,withdraw,mobile,2026-08-21T16:37:23.802735+00:00,Funds transfer out via mobile,ZW,11946.226,46893.29,5,0.05541582755926432,0.014117371589837266,3,47650.39,0.01389306572307173,1.0,0,0,1,0
2307,CUST00047,ACC000047,ACC153473,573.72,withdraw,online,2026-08-24T09:05:02.802772+00:00,Funds transfer out via online,ZW,10065.523333333333,46893.29,6,0.05699852665385506,0.012234586227581815,2,47425.200000000004,0.012097365957339136,1.0,0,0,0,0
2308,CUST00047,ACC000047,ACC819404,457.5,deposit,card,2026-09-03T13:03:09.802808+00:00,Credit received via card,ZW,8709.551428571429,46893.29,7,0.052528537635036475,0.00975619326347117,1,46893.29,0.00975619326347117,0.0,1,46893.29,0,0
2309,CUST00047,ACC000047,ACC587623,49539.08,transfer,card,2026-08-29T08:05:00.802844+00:00,Wire transfer via card,ZW,7678.045,46893.29,8,6.452043456374637,1.0564215050810042,2,47350.79,1.0462144348594817,1.0,0,0,1,0
2310,CUST00047,ACC000047,ACC573227,302.01,withdraw,card,2026-08-13T13:40:14.802880+00:00,Funds transfer out via card,ZW,12329.271111111111,49539.08,9,0.024495365320325323,0.006096399044956022,8,99467.90000000001,0.003036255917738285,0.0,1,585.2,2,0
2311,CUST00047,ACC000047,ACC187430,447.39,deposit,online,2026-08-13T17:48:47.802924+00:00,Cash deposit via online,ZW,11126.545,49539.08,10,0.04020924734497546,0.009031051848358911,9,99769.91,0.00448421773659012,1.0,2,887.21,1,0
2312,CUST00047,ACC000047,ACC328552,355.53,withdraw,online,2026-08-20T12:02:50.802968+00:00,Debit via online,ZW,10155.712727272727,49539.08,11,0.035007882710707205,0.00717675822804945,7,98882.7,0.0035954722110136555,0.0,0,0,0,0
2313,CUST00047,ACC000047,ACC879660,394.2,withdraw,mobile,2026-08-09T14:47:36.803012+00:00,Funds transfer out via mobile,ZW,9339.030833333334,49539.08,12,0.042209947374089576,0.007957354072784556,11,100572.83,0.0039195476551669075,0.0,0,0,1,0
2314,CUST00047,ACC000047,ACC480811,561.61,deposit,card,2026-08-24T15:49:05.803060+00:00,Credit received via card,ZW,8650.966923076923,49539.08,13,0.06491875474657924,0.011336706293294103,4,97463.59,0.005762254396744467,1.0,1,573.72,0,0
2315,CUST00047,ACC000047,ACC959294,716.45,transfer,card,2026-08-26T12:37:39.803106+00:00,Wire transfer via card,ZW,8073.155714285715,49539.08,14,0.08874472701328158,0.014462319445577108,3,96889.87,0.007394477874725192,1.0,0,0,0,0
2316,CUST00047,ACC000047,ACC705614,533.84,withdraw,online,2026-09-02T13:28:16.803147+00:00,Cash withdrawal via online,ZW,7582.708666666667,49539.08,15,0.07040228280782337,0.010776138757522345,2,47350.79,0.011274151920168597,0.0,0,0,0,0
2317,CUST00047,ACC000047,ACC328552,306.08,withdraw,online,2026-08-27T13:09:28.803188+00:00,Cash withdrawal via online,ZW,7142.154375,49539.08,16,0.04285541643728472,0.0061785564043579325,4,97423.71,0.0031417403422637053,1.0,0,0,1,0
2318,CUST00047,ACC000047,ACC800775,540.99,withdraw,card,2026-08-04T16:16:26.803231+00:00,Funds transfer out via card,ZW,6740.032352941176,49539.08,17,0.08026519335087849,0.010920469253768944,17,114580.55,0.004721481961816381,0.0,0,0,2,0
2319,CUST00047,ACC000047,ACC791095,648.68,deposit,branch,2026-08-27T13:52:36.803284+00:00,Credit received via branch,ZW,6395.641111111112,49539.08,18,0.10142532839640607,0.013094308574160036,5,97729.79000000001,0.006637484844692697,0.0,1,306.08,0,0
2320,CUST00047,ACC000047,ACC538924,390.01,deposit,online,2026-08-05T16:00:56.803329+00:00,Funds transfer in via online,ZW,6093.169473684211,49539.08,19,0.06400773877772711,0.00787277438337571,19,115770.22,0.00336882835672248,1.0,0,0,1,0
2321,CUST00047,ACC000047,ACC642157,458.13,deposit,online,2026-09-03T13:54:21.803384+00:00,Funds transfer in via online,ZW,5808.0115000000005,49539.08,20,0.0788789760488594,0.009247850383979678,2,47350.79,0.00967523456314034,0.0,2,47350.79,0,0
2322,CUST00047,ACC000047,ACC864248,479.43,deposit,card,2026-08-04T09:54:48.803430+00:00,Funds transfer in via card,ZW,5553.255238095238,49539.08,21,0.0863331468561211,0.009677813960210807,21,116618.36,0.004111102231243863,1.0,1,540.99,1,0
2323,CUST00047,ACC000047,ACC364314,364.93,deposit,mobile,2026-08-29T17:15:59.803488+00:00,Cash deposit via mobile,ZW,5322.626818181819,49539.08,22,0.06856201128988001,0.0073665074119261,5,97881.84,0.003728270739495702,0.0,1,49539.08,0,0
2324,CUST00047,ACC000047,ACC251054,570.16,withdraw,atm,2026-08-20T10:31:21.803536+00:00,Cash withdrawal via atm,ZW,5107.074782608695,49539.08,23,0.11164120837658109,0.011509297306288286,15,102827.95,0.005544795943126358,1.0,1,355.53,1,0
2325,CUST00047,ACC000047,ACC593498,460.01,withdraw,card,2026-08-15T16:33:41.803594+00:00,Funds transfer out via card,ZW,4918.036666666667,49539.08,24,0.0935352928777134,0.009285800220755007,16,103398.11,0.004448920778145751,1.0,0,0,1,0
2326,CUST00047,ACC000047,ACC709479,537.4,deposit,branch,2026-08-10T12:04:15.803659+00:00,Cash deposit via branch,ZW,4739.7155999999995,49539.08,25,0.1133823303659823,0.010848001214394776,21,105586.92,0.00508964557352369,1.0,0,0,1,0
2327,CUST00047,ACC000047,ACC795717,350.24,transfer,card,2026-08-12T13:38:27.803722+00:00,Wire transfer via card,ZW,4578.088076923077,49539.08,26,0.07650355216306706,0.007069973846910358,20,105192.72,0.0033295079735555845,0.0,0,0,0,0
2328,CUST00047,ACC000047,ACC653633,414.68,transfer,mobile,2026-08-18T17:01:07.803783+00:00,Payment via mobile,ZW,4421.501111111111,49539.08,27,0.0937871527291762,0.008370765060634958,16,103398.11,0.0040105181806514645,1.0,0,0,0,0
2329,CUST00047,ACC000047,ACC942339,580.77,transfer,mobile,2026-08-11T13:26:07.803842+00:00,Wire transfer via mobile,ZW,4278.4003571428575,49539.08,28,0.13574465957361734,0.011723471651068207,22,105957.64,0.005481152656854192,0.0,0,0,1,0
2330,CUST00047,ACC000047,ACC743080,423.94,transfer,card,2026-08-07T08:51:29.803905+00:00,Transfer via card,ZW,4150.8958620689655,49539.08,29,0.10213216955741503,0.008557688192836846,26,118965.55,0.003563552641920287,1.0,0,0,1,0
2331,CUST00047,ACC000047,ACC414058,724.62,transfer,mobile,2026-08-22T08:08:45.803971+00:00,Transfer via mobile,ZW,4026.6639999999998,49539.08,30,0.17995541718901803,0.014627239746882664,14,102472.42,0.007071366129540026,0.0,1,225.19,0,0
2332,CUST00047,ACC000047,ACC412739,420.1,deposit,card,2026-08-29T15:04:34.804035+00:00,Funds transfer in via card,ZW,3920.1464516129035,49539.08,31,0.107164363675024,0.008480173632614897,6,98246.77,0.004275967545803287,1.0,2,49904.01,0,0
2333,CUST00047,ACC000047,ACC115032,509.5,transfer,online,2026-08-09T09:08:40.804091+00:00,Transfer via online,ZW,3810.77,49539.08,32,0.13370001338312204,0.010284809487782171,28,120110.27,0.004241935348242911,1.0,1,394.2,1,0
2334,CUST00047,ACC000047,ACC635462,610.87,deposit,mobile,2026-08-06T14:26:04.804161+00:00,Funds transfer in via mobile,ZW,3710.731515151515,49539.08,33,0.1646225272579596,0.012331072761141305,31,121433.72,0.005030480825260068,1.0,0,0,1,0
2335,CUST00047,ACC000047,ACC677739,274.22,transfer,online,2026-08-24T12:05:33.804233+00:00,Transfer via online,ZW,3619.559117647059,49539.08,34,0.07576060815336545,0.005535427787516442,12,101473.41,0.0027023828212730805,1.0,2,1135.33,0,0
2336,CUST00047,ACC000047,ACC587623,225.18,deposit,online,2026-08-05T16:45:34.804295+00:00,Credit received via online,ZW,3523.9780000000005,49539.08,35,0.06389937735139095,0.004545502258015288,33,122318.81,0.0018409270005161104,1.0,1,390.01,1,0
2337,CUST00047,ACC000047,ACC833442,258.85,withdraw,card,2026-08-15T16:48:19.804372+00:00,Funds transfer out via card,ZW,3432.344722222222,49539.08,36,0.07541491923119287,0.00522516768579473,21,105691.74,0.002449103402025551,1.0,1,460.01,2,0
2338,CUST00047,ACC000047,ACC746860,658.12,withdraw,card,2026-08-30T08:15:05.804491+00:00,Funds transfer out via card,ZW,3346.574594594595,49539.08,37,0.1966548126741292,0.01328486520137233,6,49127.79,0.01339608396795378,0.0,0,0,0,0
2339,CUST00047,ACC000047,ACC553604,398.3,transfer,online,2026-08-07T10:13:47.804554+00:00,Wire transfer via online,ZW,3275.8257894736844,49539.08,38,0.12158766234757358,0.008040117014688201,34,122845.77,0.003242276881002903,1.0,1,423.94,1,0
2340,CUST00047,ACC000047,ACC667886,843.65,withdraw,mobile,2026-08-09T15:59:55.804635+00:00,Funds transfer out via mobile,ZW,3202.043076923077,49539.08,39,0.2634724080010455,0.0170299892529292,31,110315.42,0.007647616262531566,0.0,2,903.7,0,0
2341,CUST00047,ACC000047,ACC606585,396.53,transfer,online,2026-08-20T14:01:46.804711+00:00,Transfer via online,ZW,3143.08325,49539.08,40,0.12615956004347004,0.008004387647085895,20,105475.17,0.003759463009161303,1.0,2,925.6899999999999,0,0
2342,CUST00047,ACC000047,ACC764058,503.75,withdraw,online,2026-08-04T08:26:11.804782+00:00,Debit via online,ZW,3076.0941463414633,49539.08,41,0.16376286811609211,0.010168739508283156,41,126119.86,0.003994216295514441,1.0,2,1020.4200000000001,1,0
2343,CUST00047,ACC000047,ACC848512,698.15,withdraw,atm,2026-08-06T14:11:12.804866+00:00,Cash withdrawal via atm,ZW,3014.8478571428573,49539.08,42,0.23157055781303343,0.014092914119519377,39,125099.44,0.005580760393491769,1.0,1,610.87,0,0
2344,CUST00047,ACC000047,ACC331343,764.59,deposit,online,2026-08-18T13:45:37.804949+00:00,Credit received via online,ZW,2960.9711627906977,49539.08,43,0.2582227107133926,0.015434077500026242,22,106286.38,0.007193678061102467,0.0,1,414.68,0,0
