transaction_id,customer_id,sender_account,receiver_account,amount,transaction_type,channel,timestamp,description,destination_country,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
999,CUST00020,ACC000020,ACC762013,958.59,deposit,mobile,2026-08-20T15:40:05.563559+00:00,Funds transfer in via mobile,ZW,643.420625,1272.61,48,1.4898341190104063,0.753247263497851,21,11154.43,0.08593805331155424,1.0,0,0,2,0
1000,CUST00020,ACC000020,ACC554194,596.61,withdraw,online,2026-08-30T14:09:49.563731+00:00,Debit via online,ZW,649.8526530612245,1272.61,49,0.9180696534661861,0.4688081973267537,7,3544.76,0.16830758640923504,1.0,0,0,1,0
1001,CUST00021,ACC000021,ACC335816,9903.01,deposit,online,2026-08-16T15:32:38.563891+00:00,Credit received via online,SD,309.1993825708179,618.3987651416357,0,32.02791000959341,16.013955004796706,0,0,1.0,1.0,0,0,0,0
1002,CUST00021,ACC000021,ACC611380,8513.41,deposit,card,2026-08-27T16:37:36.563955+00:00,Credit received via card,LR,9903.01,9903.01,1,0.8596790268817258,0.8596790268817258,0,0,8513.41,1.0,0,0,0,0
1003,CUST00021,ACC000021,ACC432469,9051.19,deposit,online,2026-08-04T08:15:30.564016+00:00,Cash deposit via online,HT,9208.21,9903.01,2,0.9829478259075327,0.9139837281796142,2,18416.42,0.49147391295376636,1.0,0,0,1,0
1004,CUST00021,ACC000021,ACC150234,9585.51,deposit,mobile,2026-09-03T16:32:09.564088+00:00,Funds transfer in via mobile,ZW,9155.87,9903.01,3,1.0469250874029448,0.9679390407562953,0,0,9585.51,1.0,0,0,0,0
1005,CUST00021,ACC000021,ACC700442,9556.54,deposit,card,2026-08-14T17:41:32.564151+00:00,Credit received via card,YE,9263.28,9903.01,4,1.0316583326856146,0.9650136675616808,3,28001.93,0.34128147595540737,1.0,0,0,1,0
1006,CUST00021,ACC000021,ACC470214,9114.27,deposit,online,2026-08-30T17:52:17.564226+00:00,Cash deposit via online,AF,9321.932,9903.01,5,0.9777232874043706,0.9203535086806941,1,9585.51,0.950838296553861,0.0,0,0,0,0
1007,CUST00021,ACC000021,ACC402276,9472.05,deposit,online,2026-08-29T15:25:34.564295+00:00,Funds transfer in via online,SD,9287.321666666667,9903.01,6,1.019890377437485,0.9564819181238835,2,18699.78,0.5065326971761165,1.0,0,0,1,0
1008,CUST00021,ACC000021,ACC474411,9112.54,deposit,branch,2026-08-30T14:26:57.564370+00:00,Cash deposit via branch,MM,9313.711428571429,9903.01,7,0.9784005087430238,0.9201788143200906,3,28171.83,0.32346283503769546,0.0,1,9114.27,1,0
1009,CUST00021,ACC000021,ACC920655,9391.85,deposit,mobile,2026-08-17T10:05:58.564442+00:00,Funds transfer in via mobile,LR,9288.565,9903.01,8,1.01111958628701,0.9483833703086234,6,55700.79,0.1686125098046186,1.0,0,0,1,0
1010,CUST00021,ACC000021,ACC642509,9227.63,deposit,branch,2026-09-03T13:31:01.564521+00:00,Funds transfer in via branch,HT,9300.04111111111,9903.01,9,0.9922138934391808,0.9318005333731865,1,9585.51,0.9626644800328829,0.0,1,9585.51,0,0
1011,CUST00021,ACC000021,ACC900795,8805.61,deposit,mobile,2026-08-25T16:11:13.564603+00:00,Credit received via mobile,CD,9292.8,9903.01,10,0.9475733901515153,0.8891852073258535,6,55025.41,0.16002806703303074,0.0,0,0,1,0
1012,CUST00021,ACC000021,ACC383314,9097.74,deposit,card,2026-08-17T10:40:11.564692+00:00,Funds transfer in via card,HT,9248.51,9903.01,11,0.9836979145829976,0.9186843192120375,9,83125.88,0.10944533760123802,0.0,1,9391.85,1,0
1013,CUST00021,ACC000021,ACC273760,9669.39,deposit,branch,2026-08-12T12:08:04.564786+00:00,Funds transfer in via branch,VE,9235.945833333333,9903.01,12,1.0469301330354632,0.9764091927605848,11,101780.16,0.09500269993680496,1.0,0,0,1,0
1014,CUST00021,ACC000021,ACC713157,9355.55,deposit,card,2026-08-17T17:07:22.564882+00:00,Credit received via card,KP,9269.287692307693,9903.01,13,1.0093062499035275,0.9447178181179257,9,82320.61,0.113647724427698,0.0,2,18489.59,0,0
1015,CUST00021,ACC000021,ACC223909,9053.11,deposit,online,2026-08-23T10:16:05.564993+00:00,Funds transfer in via online,SS,9275.449285714287,9903.01,14,0.9760292705112705,0.9141776086260642,7,63831.020000000004,0.14182931746978195,1.0,0,0,0,0
1016,CUST00021,ACC000021,ACC551885,8892.18,deposit,online,2026-08-24T10:12:20.565093+00:00,Funds transfer in via online,ZW,9260.626666666667,9903.01,15,0.9602136356502872,0.8979269939139716,8,72884.13,0.12200433756978371,0.0,0,0,1,0
1017,CUST00021,ACC000021,ACC496710,9886.61,deposit,online,2026-08-12T15:00:00.565194+00:00,Cash deposit via online,YE,9237.598750000001,9903.01,16,1.0702575709948432,0.9983439378532386,15,138750.39,0.07125464656351596,0.0,1,9669.39,1,0
1018,CUST00021,ACC000021,ACC773123,9037.95,deposit,atm,2026-08-10T08:50:10.565298+00:00,Cash deposit via atm,SS,9275.775882352942,9903.01,17,0.9743605402535218,0.9126467609343019,16,148637.0,0.06080551948707254,0.0,0,0,1,0
1019,CUST00021,ACC000021,ACC444350,8505.89,deposit,mobile,2026-08-31T17:31:23.565411+00:00,Cash deposit via mobile,RU,9262.563333333334,9903.01,18,0.9183084308195463,0.8589196617997962,3,27927.41,0.3045713870351744,0.0,0,0,0,0
1020,CUST00021,ACC000021,ACC988248,8661.36,deposit,online,2026-08-09T11:44:29.565507+00:00,Credit received via online,IR,9222.73842105263,9903.01,19,0.9391310481308699,0.8746189289922963,18,166180.84,0.0521200879716338,1.0,0,0,1,0
1021,CUST00021,ACC000021,ACC958903,9272.6,deposit,card,2026-08-05T10:02:49.565620+00:00,Funds transfer in via card,LR,9194.6695,9903.01,20,1.0084756173128355,0.9363415769548854,19,174842.2,0.053034107326492115,1.0,0,0,1,0
1022,CUST00021,ACC000021,ACC291006,9043.65,deposit,online,2026-08-16T11:18:56.565740+00:00,Credit received via online,IQ,9198.380476190476,9903.01,21,0.983178508804785,0.9132223435097006,14,128030.35,0.07063676698532809,1.0,1,9903.01,0,0
1023,CUST00021,ACC000021,ACC884267,9006.43,deposit,card,2026-09-01T14:50:52.565856+00:00,Credit received via card,YE,9191.347272727273,9903.01,22,0.9798813745971755,0.9094638902717457,3,27319.03,0.32967605365197816,1.0,0,0,0,0
1024,CUST00021,ACC000021,ACC138046,8507.46,deposit,mobile,2026-08-09T12:21:09.565956+00:00,Funds transfer in via mobile,YE,9183.307391304348,9903.01,23,0.9264047948624362,0.8590781994565287,21,192892.28,0.044104720002272765,0.0,1,8661.36,1,0
1025,CUST00021,ACC000021,ACC193451,8968.16,deposit,mobile,2026-08-06T09:17:19.566083+00:00,Cash deposit via mobile,IQ,9155.147083333333,9903.01,24,0.9795757422976046,0.9055994086646383,23,210672.34,0.04256923334121603,0.0,0,0,1,0
1026,CUST00021,ACC000021,ACC566054,9452.52,deposit,online,2026-08-09T13:03:06.566216+00:00,Cash deposit via online,MM,9147.6676,9903.01,25,1.033325697142734,0.9545097904576487,22,201399.74,0.046934122159244106,1.0,2,17168.82,0,0
1027,CUST00021,ACC000021,ACC128524,9763.59,deposit,card,2026-08-19T09:58:17.566350+00:00,Funds transfer in via card,RU,9159.392692307692,9903.01,26,1.0659647782324837,0.9859214521645439,11,99288.63,0.09833542873942364,1.0,0,0,0,0
1028,CUST00021,ACC000021,ACC584011,8812.21,deposit,card,2026-08-25T15:59:33.566469+00:00,Credit received via card,AF,9181.77037037037,9903.01,27,0.9597506411657882,0.8898516713605257,9,81343.34,0.10833351568794691,1.0,1,8805.61,0,0
1029,CUST00021,ACC000021,ACC372415,8514.45,deposit,online,2026-08-21T12:03:47.566591+00:00,Cash deposit via online,SO,9168.571785714286,9903.01,28,0.9286560872290399,0.8597840454568864,12,108100.84,0.07876395780088297,1.0,0,0,1,0
1030,CUST00021,ACC000021,ACC976490,9807.65,deposit,card,2026-09-01T13:04:05.566711+00:00,Credit received via card,SO,9146.015862068965,9903.01,29,1.0723412410287863,0.9903706044929773,4,36325.46,0.26999382802034716,0.0,1,9006.43,0,0
1031,CUST00021,ACC000021,ACC150234,9157.68,deposit,atm,2026-08-04T09:46:46.566820+00:00,Funds transfer in via atm,IQ,9168.070333333333,9903.01,30,0.9988666826327067,0.9247370243996522,30,275042.11,0.03329555608775689,1.0,1,9051.19,1,0
1032,CUST00021,ACC000021,ACC422040,9108.09,deposit,online,2026-08-07T13:14:50.566982+00:00,Cash deposit via online,KP,9167.735161290322,9903.01,31,0.9934940134895949,0.9197294559936827,27,247750.16,0.036763205319423405,1.0,0,0,1,0
1033,CUST00021,ACC000021,ACC345990,8520.79,deposit,online,2026-08-21T08:12:37.567134+00:00,Cash deposit via online,VE,9165.87125,9903.01,32,0.929621393056334,0.8604242548477685,14,126422.94,0.06739908121105237,1.0,1,8514.45,0,0
1034,CUST00021,ACC000021,ACC978894,8724.63,deposit,online,2026-08-19T09:01:34.567270+00:00,Funds transfer in via online,SD,9146.323333333334,9903.01,33,0.9538947708314123,0.8810078955792228,16,144707.32,0.06029155954239218,1.0,1,9763.59,1,0
1035,CUST00021,ACC000021,ACC193451,8732.77,deposit,online,2026-08-29T10:33:41.567409+00:00,Funds transfer in via online,MM,9133.920588235294,9903.01,34,0.9560812266364582,0.881829867888652,8,73831.97,0.1182789786050677,1.0,1,9472.05,0,0
1036,CUST00021,ACC000021,ACC592326,9514.92,deposit,mobile,2026-08-12T11:11:08.567537+00:00,Funds transfer in via mobile,VE,9122.459142857144,9903.01,35,1.0430213883117418,0.9608109049672776,26,238069.06,0.03996705829812576,1.0,2,19556.0,1,0
1037,CUST00021,ACC000021,ACC487178,8680.77,deposit,card,2026-08-09T12:49:28.567691+00:00,Cash deposit via card,CD,9133.360833333332,9903.01,36,0.9504464083274203,0.876578939130628,31,283243.27,0.030647753784229365,0.0,3,26621.34,1,0
1038,CUST00021,ACC000021,ACC355171,8858.33,deposit,online,2026-08-11T11:54:50.567857+00:00,Funds transfer in via online,LR,9121.12864864865,9903.01,37,0.9711879243488595,0.8945088412512963,27,247583.98,0.03577909200748772,0.0,0,0,0,0
1039,CUST00021,ACC000021,ACC628758,9881.53,deposit,card,2026-08-15T11:14:37.568013+00:00,Credit received via card,RU,9114.212894736842,9903.01,38,1.0841890697666563,0.9978309625053393,24,218513.06,0.045221690639451945,1.0,0,0,0,0
1040,CUST00021,ACC000021,ACC479606,9351.68,deposit,online,2026-08-14T11:53:44.568213+00:00,Cash deposit via online,LR,9133.887692307691,9903.01,39,1.0238444258380501,0.9443270278430498,25,228394.59,0.040945278082112194,0.0,1,9556.54,1,0
1041,CUST00021,ACC000021,ACC373435,9443.48,deposit,atm,2026-08-14T10:56:11.568375+00:00,Cash deposit via atm,YE,9139.3325,9903.01,40,1.0332789621123861,0.9535969366889461,26,237746.27,0.03972083347511614,0.0,2,18908.22,1,0
1042,CUST00021,ACC000021,ACC838637,9513.25,deposit,mobile,2026-08-15T16:02:00.568541+00:00,Credit received via mobile,LR,9146.750731707318,9903.01,41,1.0400687937217101,0.9606422693706257,25,228394.59,0.04165269413780773,0.0,1,9881.53,0,0
1043,CUST00021,ACC000021,ACC896434,8652.3,deposit,card,2026-08-29T09:13:43.568707+00:00,Funds transfer in via card,SY,9155.476904761905,9903.01,42,0.9450408853633615,0.8737040556356097,9,82564.74,0.1047941288254526,0.0,2,18204.82,0,0
1044,CUST00021,ACC000021,ACC959459,9203.87,deposit,card,2026-08-22T15:53:21.568849+00:00,Credit received via card,KP,9143.77511627907,9903.01,43,1.006572218034315,0.9294012628483663,15,135293.56,0.06802888474514235,0.0,0,0,1,0
1045,CUST00021,ACC000021,ACC814231,8892.33,deposit,branch,2026-08-13T15:11:38.569009+00:00,Funds transfer in via branch,VE,9145.14090909091,9903.01,44,0.9723557120000637,0.8979421408238505,30,274559.17,0.03238766346795119,1.0,0,0,1,0
1046,CUST00021,ACC000021,ACC684849,9663.65,deposit,atm,2026-08-20T10:58:35.569186+00:00,Funds transfer in via atm,LR,9139.522888888889,9903.01,45,1.057347316428115,0.9758295710092183,18,161532.67,0.059824740097467584,1.0,0,0,0,0
1047,CUST00021,ACC000021,ACC549663,9147.46,deposit,online,2026-08-18T11:18:02.569343+00:00,Funds transfer in via online,KP,9150.91695652174,9903.01,46,0.9996222284020098,0.923705014939902,22,199040.09,0.04595787712917533,0.0,0,0,1,0
1048,CUST00021,ACC000021,ACC986703,9443.39,deposit,branch,2026-08-28T15:32:22.569509+00:00,Cash deposit via branch,RU,9150.84340425532,9903.01,47,1.0319693587597225,0.9535878485430187,11,99730.45,0.09468913456221244,1.0,0,0,0,0
1049,CUST00021,ACC000021,ACC690623,9547.81,deposit,online,2026-08-26T12:12:16.569664+00:00,Funds transfer in via online,ML,9156.938125,9903.01,48,1.0426858705021553,0.9641321174067278,14,126791.66,0.07530313902349728,1.0,0,0,1,0
1050,CUST00021,ACC000021,ACC355171,9856.5,deposit,online,2026-08-25T17:11:05.569822+00:00,Credit received via online,CD,9164.915102040817,9903.01,49,1.0754600441203415,0.9953034481435442,15,136339.47,0.07229381190934657,1.0,2,17617.82,1,0
1051,CUST00022,ACC000022,ACC245966,2551.93,transfer,online,2026-08-30T08:04:13.569990+00:00,Transfer via online,ZW,468.2393873250451,936.4787746500901,0,5.450054115649367,2.7250270578246836,0,0,1.0,1.0,0,0,0,0
1052,CUST00022,ACC000022,ACC166179,1875.44,transfer,mobile,2026-08-09T08:51:03.570061+00:00,Wire transfer via mobile,ZW,2551.93,2551.93,1,0.7349104403333948,0.7349104403333948,1,2551.93,0.7349104403333948,1.0,0,0,1,0
1053,CUST00022,ACC000022,ACC648603,3206.92,transfer,mobile,2026-08-21T08:50:55.570132+00:00,Transfer via mobile,ZW,2213.685,2551.93,2,1.448679464332098,1.2566645636831733,1,2551.93,1.2566645636831733,1.0,0,0,0,0
1054,CUST00022,ACC000022,ACC362354,2943.43,withdraw,card,2026-08-30T08:16:43.570201+00:00,Cash withdrawal via card,ZW,2544.7633333333333,3206.92,3,1.1566615887004554,0.9178370523742406,1,2551.93,1.153413298954125,1.0,1,2551.93,0,0
1055,CUST00022,ACC000022,ACC640108,906.12,withdraw,online,2026-08-11T08:21:25.570269+00:00,Debit via online,ZW,2644.43,3206.92,4,0.34265229179823253,0.2825514824192683,3,8702.279999999999,0.10412443635461054,1.0,0,0,1,0
1056,CUST00022,ACC000022,ACC991993,1906.79,transfer,mobile,2026-08-09T17:58:42.570339+00:00,Payment via mobile,ZW,2296.768,3206.92,5,0.8302057499930336,0.5945860825963853,5,11483.84,0.16604114999860672,1.0,1,1875.44,1,0
1057,CUST00022,ACC000022,ACC878868,3333.41,deposit,online,2026-08-30T11:09:51.570423+00:00,Credit received via online,ZW,2231.7716666666665,3206.92,6,1.4936160583930704,1.0394428298803835,2,5495.36,0.6065862837011589,0.0,2,5495.36,0,0
1058,CUST00022,ACC000022,ACC535001,4521.5,withdraw,atm,2026-08-23T17:34:32.570501+00:00,Funds transfer out via atm,ZW,2389.1485714285714,3333.41,7,1.8925152056560497,1.3564188023675456,3,8828.77,0.5121324941073332,1.0,0,0,1,0
1059,CUST00022,ACC000022,ACC816641,1459.39,deposit,branch,2026-09-01T15:47:34.570578+00:00,Funds transfer in via branch,ZW,2655.6925,4521.5,8,0.5495327489910824,0.32276678093553024,0,0,1459.39,0.0,0,0,0,0
1060,CUST00022,ACC000022,ACC310502,3869.83,withdraw,card,2026-08-20T16:17:19.570657+00:00,Funds transfer out via card,ZW,2522.77,4521.5,9,1.533960686071263,0.8558730509786575,6,18016.579999999998,0.21479270760599406,1.0,0,0,1,0
1061,CUST00022,ACC000022,ACC709280,7051.78,deposit,mobile,2026-08-21T13:44:49.570750+00:00,Funds transfer in via mobile,ZW,2657.4759999999997,4521.5,10,2.6535630048963754,1.559610748645361,7,21886.41,0.322199026701958,0.0,1,3206.92,1,0
1062,CUST00022,ACC000022,ACC640108,2544.34,transfer,mobile,2026-08-11T15:34:34.570846+00:00,Transfer via mobile,ZW,3056.958181818182,7051.78,11,0.8323110257552517,0.36080819310869033,9,29844.309999999998,0.08525377199204807,1.0,1,906.12,1,0
1063,CUST00022,ACC000022,ACC536363,1890.56,transfer,mobile,2026-08-06T15:29:13.570950+00:00,Payment via mobile,ZW,3014.24,7051.78,12,0.6272095121821754,0.26809684930613265,12,36170.88,0.05226745934851461,1.0,0,0,2,0
1064,CUST00022,ACC000022,ACC764350,2717.02,withdraw,branch,2026-08-31T08:49:53.571054+00:00,Debit via branch,ZW,2927.8030769230772,7051.78,13,0.9280064022801028,0.3852956274869607,2,4792.8,0.5668961775997329,0.0,0,0,0,0
1065,CUST00022,ACC000022,ACC724451,1895.7,transfer,online,2026-08-28T17:35:05.571147+00:00,Wire transfer via online,ZW,2912.747142857143,7051.78,14,0.6508288934893569,0.2688257432875104,5,13005.18,0.14576499517884411,1.0,0,0,1,0
1066,CUST00022,ACC000022,ACC181933,1960.98,withdraw,card,2026-08-29T17:46:30.571243+00:00,Cash withdrawal via card,ZW,2844.944,7051.78,15,0.6892859754005702,0.27808298046734303,5,13005.18,0.15078453354740187,1.0,0,0,0,0
1067,CUST00022,ACC000022,ACC731704,1383.13,transfer,mobile,2026-08-05T17:11:24.571338+00:00,Transfer via mobile,ZW,2789.69625,7051.78,16,0.49579949788440236,0.19613913082937928,16,44635.14,0.030987468617775148,1.0,0,0,1,0
1068,CUST00022,ACC000022,ACC488725,1863.29,transfer,mobile,2026-08-09T09:08:20.571453+00:00,Transfer via mobile,ZW,2706.957058823529,7051.78,17,0.688333785689901,0.26422974057613824,15,42744.58,0.04359125765184732,1.0,2,3782.23,0,0
1069,CUST00022,ACC000022,ACC591324,2618.57,deposit,card,2026-08-22T16:02:33.571571+00:00,Credit received via card,ZW,2660.0866666666666,7051.78,18,0.9843927390836891,0.37133461338839274,8,21383.36,0.12245830402705656,0.0,0,0,0,0
1070,CUST00022,ACC000022,ACC786823,1775.29,withdraw,branch,2026-08-10T09:55:49.571677+00:00,Cash withdrawal via branch,ZW,2657.9015789473683,7051.78,19,0.6679291716674789,0.25175062182881486,15,43487.71,0.04082279798131472,1.0,0,0,1,0
1071,CUST00022,ACC000022,ACC932472,2875.27,deposit,mobile,2026-08-11T10:32:17.571798+00:00,Credit received via mobile,ZW,2613.7709999999997,7051.78,20,1.1000466375975555,0.4077367700070053,14,41580.92,0.06914878266281747,0.0,2,3450.46,0,0
1072,CUST00022,ACC000022,ACC135478,3073.41,withdraw,card,2026-08-07T13:26:07.571919+00:00,Debit via card,ZW,2626.2233333333334,7051.78,21,1.1702774706898498,0.4358346403319446,20,53767.56,0.057161046549257584,0.0,0,0,1,0
1073,CUST00022,ACC000022,ACC516511,4043.22,deposit,branch,2026-08-28T09:43:12.572050+00:00,Credit received via branch,ZW,2646.5499999999997,7051.78,22,1.5277323307702482,0.5733616193358273,7,16861.86,0.23978493475808715,1.0,1,1895.7,0,0
1074,CUST00022,ACC000022,ACC356965,2488.32,withdraw,card,2026-08-05T08:01:29.572161+00:00,Funds transfer out via card,ZW,2707.2747826086957,7051.78,23,0.9191235466694248,0.3528640995606783,23,62267.32,0.03996189333345325,0.0,1,1383.13,1,0
1075,CUST00022,ACC000022,ACC870766,1771.13,deposit,mobile,2026-08-08T12:54:58.572304+00:00,Credit received via mobile,ZW,2698.1516666666666,7051.78,24,0.6564234404910523,0.25116069985166867,21,58993.63,0.030022393943210483,0.0,0,0,0,0
1076,CUST00022,ACC000022,ACC488725,1818.25,transfer,card,2026-09-02T14:28:13.572439+00:00,Payment via card,ZW,2661.0708,7051.78,25,0.6832775738247926,0.25784270070819,1,1459.39,1.2458972584435961,0.0,0,0,0,0
1077,CUST00022,ACC000022,ACC467728,1528.03,transfer,card,2026-08-12T15:25:05.572541+00:00,Wire transfer via card,ZW,2628.6546153846157,7051.78,26,0.5812973644604975,0.21668713431218786,15,46536.27,0.03283524872105135,1.0,0,0,1,0
1078,CUST00022,ACC000022,ACC314487,4066.44,transfer,card,2026-09-03T10:12:10.572673+00:00,Transfer via card,ZW,2587.890740740741,7051.78,27,1.5713337259501337,0.5766544049871096,1,1818.25,2.2364581328200193,1.0,0,0,0,0
1079,CUST00022,ACC000022,ACC174534,3773.87,transfer,mobile,2026-08-10T13:32:07.572782+00:00,Payment via mobile,ZW,2640.6960714285715,7051.78,28,1.429119405611264,0.535165589397287,21,59594.21,0.06332611842660554,0.0,1,1775.29,1,0
1080,CUST00022,ACC000022,ACC435658,2991.16,deposit,card,2026-08-04T14:18:50.572925+00:00,Credit received via card,ZW,2679.7710344827588,7051.78,29,1.1161998400275062,0.4241709185482247,29,77713.36,0.0384896496561209,0.0,0,0,1,0
1081,CUST00022,ACC000022,ACC119669,4659.34,deposit,atm,2026-08-31T17:53:54.573129+00:00,Funds transfer in via atm,ZW,2690.150666666667,7051.78,30,1.7319996451252049,0.6607324675472009,4,10061.1,0.4631044319209629,1.0,1,2717.02,0,0
1082,CUST00022,ACC000022,ACC398771,4036.69,deposit,mobile,2026-08-12T13:58:15.573258+00:00,Cash deposit via mobile,ZW,2753.6729032258063,7051.78,31,1.465929375733478,0.5724356120015088,18,56790.08,0.07108090004451481,1.0,1,1528.03,1,0
1083,CUST00022,ACC000022,ACC640108,5822.56,deposit,online,2026-08-26T16:54:50.573405+00:00,Cash deposit via online,ZW,2793.7671875,7051.78,32,2.084124985808253,0.8256865642433543,11,31449.11,0.1851422822458251,1.0,0,0,0,0
1084,CUST00022,ACC000022,ACC289253,3532.36,deposit,mobile,2026-08-21T09:03:02.573532+00:00,Credit received via mobile,ZW,2885.548787878788,7051.78,33,1.2241553547242892,0.5009174988442635,17,58540.27,0.06034068513862338,0.0,2,10258.7,1,0
1085,CUST00022,ACC000022,ACC488725,3951.54,deposit,card,2026-08-14T12:04:48.573685+00:00,Credit received via card,ZW,2904.5726470588233,7051.78,34,1.3604548689809284,0.5603606465317976,18,62072.63,0.06365994158778193,0.0,0,0,1,0
1086,CUST00022,ACC000022,ACC531235,2131.93,transfer,online,2026-08-22T08:37:48.573829+00:00,Wire transfer via online,ZW,2934.486,7051.78,35,0.7265088332334861,0.30232508671569447,17,58202.8,0.03662933742019284,0.0,1,2618.57,1,0
1087,CUST00022,ACC000022,ACC640108,2754.72,deposit,online,2026-08-10T15:17:18.573979+00:00,Funds transfer in via online,ZW,2912.192777777778,7051.78,36,0.9459263895647934,0.3906417954048481,28,87502.5,0.0314816148110054,1.0,2,5549.16,1,0
1088,CUST00022,ACC000022,ACC716616,2404.11,withdraw,mobile,2026-08-11T14:11:23.574145+00:00,Cash withdrawal via mobile,ZW,2907.936756756757,7051.78,37,0.8267408135386416,0.34092243376849535,26,82801.27,0.02903469958854496,1.0,3,6325.7300000000005,4,0
1089,CUST00022,ACC000022,ACC488725,4955.1,transfer,mobile,2026-08-15T17:45:17.574306+00:00,Wire transfer via mobile,ZW,2894.678157894737,7051.78,38,1.7117965209658341,0.7026736511916141,19,64204.56,0.07717676127676913,1.0,0,0,0,0
1090,CUST00022,ACC000022,ACC724451,2398.07,transfer,mobile,2026-08-04T13:54:46.574456+00:00,Payment via mobile,ZW,2947.509487179487,7051.78,39,0.8135919529455855,0.3400659124362927,39,114952.87,0.020861332126809885,1.0,1,2991.16,4,0
1091,CUST00022,ACC000022,ACC926713,4484.54,deposit,branch,2026-09-01T08:11:43.574638+00:00,Credit received via branch,ZW,2933.7735000000002,7051.78,40,1.5285910790318338,0.635944399853654,5,14720.44,0.30464714369950896,0.0,1,1459.39,0,0
1092,CUST00022,ACC000022,ACC655578,3538.0,deposit,card,2026-08-24T15:36:37.574775+00:00,Credit received via card,ZW,2971.5970731707316,7051.78,41,1.1906055608760273,0.5017172969094328,14,46277.71,0.07645149252199385,0.0,0,0,1,0
1093,CUST00022,ACC000022,ACC468862,6325.62,withdraw,card,2026-08-09T09:48:39.574954+00:00,Debit via card,ZW,2985.082857142857,7051.78,42,2.119076857402379,0.8970245810277689,36,111148.83,0.05691126033445426,1.0,3,5645.52,1,0
1094,CUST00022,ACC000022,ACC123759,3135.7,transfer,card,2026-08-23T12:16:54.575093+00:00,Transfer via card,ZW,3062.7697674418605,7051.78,43,1.0238118559656064,0.4446678710907033,16,52434.28,0.059802480362083736,0.0,1,4521.5,0,0
1095,CUST00022,ACC000022,ACC874465,2163.55,transfer,card,2026-08-08T11:34:43.575217+00:00,Transfer via card,ZW,3064.4272727272723,7051.78,44,0.7060209975466276,0.3068090609746759,39,123683.56,0.01749262391865176,1.0,1,1771.13,1,0
1096,CUST00022,ACC000022,ACC508648,1547.16,withdraw,card,2026-08-20T08:50:53.575325+00:00,Debit via card,ZW,3044.407777777778,7051.78,45,0.5081973615010692,0.21939992455805488,22,75362.8,0.02052949200401259,1.0,1,3869.83,0,0
1097,CUST00022,ACC000022,ACC618740,2648.43,deposit,atm,2026-08-11T13:54:48.575414+00:00,Cash deposit via atm,ZW,3011.8589130434784,7051.78,46,0.8793340181143364,0.37556900527242765,32,102865.88,0.025746437983129096,0.0,4,8729.84,1,0
1098,CUST00022,ACC000022,ACC660784,2561.03,withdraw,card,2026-08-07T12:42:20.575510+00:00,Cash withdrawal via card,ZW,3004.1263829787235,7051.78,47,0.852504080557565,0.36317497142565425,43,131933.26,0.019411557025120124,1.0,1,3073.41,1,0
1099,CUST00022,ACC000022,ACC378921,1513.64,transfer,card,2026-08-27T16:36:37.575615+00:00,Payment via card,ZW,2994.8952083333334,7051.78,48,0.5054066652443391,0.21464651478066532,13,41756.21,0.036249458463782996,0.0,0,0,0,0
1100,CUST00022,ACC000022,ACC679468,2819.4,deposit,online,2026-08-26T12:58:34.575698+00:00,Funds transfer in via online,ZW,2964.6655102040813,7051.78,49,0.951001045580322,0.39981394768413087,14,43269.85,0.06515853417564424,1.0,1,5822.56,1,0
1101,CUST00023,ACC000023,ACC283065,9736.45,deposit,online,2026-09-01T17:00:08.575819+00:00,Cash deposit via online,ZW,171.64672082228668,343.29344164457336,0,56.72377516655603,28.361887583278016,0,0,1.0,1.0,0,0,0,0
1102,CUST00023,ACC000023,ACC503372,9084.23,deposit,online,2026-08-06T11:05:11.575872+00:00,Funds transfer in via online,ZW,9736.45,9736.45,1,0.9330125456403513,0.9330125456403513,1,9736.45,0.9330125456403513,1.0,0,0,1,0
1103,CUST00023,ACC000023,ACC761173,8727.94,deposit,card,2026-08-15T10:04:45.575982+00:00,Cash deposit via card,ZW,9410.34,9736.45,2,0.9274840228939656,0.8964191260675092,1,9736.45,0.8964191260675092,1.0,0,0,0,0
1104,CUST00023,ACC000023,ACC188608,9091.34,deposit,online,2026-09-01T15:15:31.576059+00:00,Credit received via online,ZW,9182.873333333335,9736.45,3,0.990032168580495,0.9337427912637563,1,9736.45,0.9337427912637563,1.0,1,9736.45,0,0
1105,CUST00023,ACC000023,ACC941285,9809.2,deposit,mobile,2026-08-28T16:55:46.576119+00:00,Funds transfer in via mobile,ZW,9159.99,9736.45,4,1.0708745315224144,1.007471922517961,2,18827.79,0.5209958258510425,1.0,0,0,1,0
1106,CUST00023,ACC000023,ACC797760,8670.56,deposit,card,2026-08-30T14:45:18.576177+00:00,Funds transfer in via card,ZW,9289.832,9809.2,5,0.933338729914599,0.8839212168168656,2,18827.79,0.46051926434276136,1.0,0,0,0,0
1107,CUST00023,ACC000023,ACC845642,8816.81,deposit,online,2026-08-06T08:52:10.576234+00:00,Funds transfer in via online,ZW,9186.62,9809.2,6,0.9597447156843321,0.8988306895567425,6,55119.72,0.15995745261405536,0.0,1,9084.23,1,0
